id,team_id,timestamp,temperature,humidity,illumination
17715,5,2024-11-18 17:11:33.354275,26.81,42,568
17716,6,2024-11-18 17:11:58,20.38,27,0
17717,5,2024-11-18 17:12:33.354467,26.8,42,1656
17718,6,2024-11-18 17:12:58,20.38,27,0
17719,5,2024-11-18 17:13:33.354272,26.98,42,1654
17720,6,2024-11-18 17:13:58,20.38,27,0
17721,5,2024-11-18 17:14:33.354271,27.06,42,1653
17722,6,2024-11-18 17:14:58,20.38,27,0
17723,5,2024-11-18 17:15:33.612605,27.12,41,1654
17724,6,2024-11-18 17:15:58,20.38,27,0
17725,5,2024-11-18 17:16:33.612539,27.18,40.8,1655
17726,6,2024-11-18 17:16:58,20.31,27,0
17727,5,2024-11-18 17:17:33.612653,27.24,40,1656
17728,6,2024-11-18 17:17:58,20.31,27,0
17729,5,2024-11-18 17:18:33.612519,27.31,40,1656
17730,6,2024-11-18 17:18:58,20.31,27,0
17731,5,2024-11-18 17:19:33.612641,27.33,40,1656
17732,6,2024-11-18 17:19:58,20.31,27,0
17733,5,2024-11-18 17:20:33.612641,27.38,40,1656
17734,6,2024-11-18 17:20:58,20.31,27,0
17735,5,2024-11-18 17:21:33.612422,27.44,40,1656
17736,6,2024-11-18 17:21:58,20.31,27,0
17737,5,2024-11-18 17:22:33.612466,27.48,40,1657
17738,6,2024-11-18 17:22:58,20.31,27,0
17739,5,2024-11-18 17:23:33.612451,27.51,40,1657
17740,6,2024-11-18 17:23:58,20.31,27,0
17741,5,2024-11-18 17:24:33.61264,27.56,40,1658
17742,6,2024-11-18 17:24:58,20.31,27,0
17743,5,2024-11-18 17:25:33.612587,27.56,40,1658
17744,6,2024-11-18 17:25:58,20.25,27,0
17745,5,2024-11-18 17:26:33.612613,27.62,40,1658
17746,6,2024-11-18 17:26:58,20.25,27,0
17747,5,2024-11-18 17:27:33.612467,27.58,41,1658
17748,6,2024-11-18 17:27:58,20.25,27,0
17749,5,2024-11-18 17:28:33.612631,27.54,42,1658
17750,6,2024-11-18 17:28:58,20.25,27,0
17751,5,2024-11-18 17:29:33.612454,27.54,42.7,1658
17752,6,2024-11-18 17:29:58,20.25,27,0
17753,5,2024-11-18 17:30:33.612436,27.46,43,1658
17754,6,2024-11-18 17:30:58,20.25,27,0
17755,5,2024-11-18 17:31:33.612603,27.55,43,1658
17756,6,2024-11-18 17:31:58,20.25,27,0
17757,5,2024-11-18 17:32:33.61262,27.48,43,1659
17758,6,2024-11-18 17:32:58,20.25,27,0
17759,5,2024-11-18 17:33:33.870597,27.45,43,1659
17760,6,2024-11-18 17:33:58,20.25,27,0
17761,5,2024-11-18 17:34:33.87081,27.41,43,1659
17762,6,2024-11-18 17:34:58,20.25,27,0
17763,5,2024-11-18 17:35:33.8708,27.42,43,1659
17764,6,2024-11-18 17:35:58,20.25,27,0
17765,5,2024-11-18 17:36:33.870773,27.55,42.8,1658
17766,6,2024-11-18 17:36:58,20.25,27,0
17767,5,2024-11-18 17:37:33.870792,27.6,42.5,1659
17768,6,2024-11-18 17:37:58,20.25,27,0
17769,5,2024-11-18 17:38:33.870777,27.57,42,1659
17770,6,2024-11-18 17:38:58,20.19,27,0
17771,5,2024-11-18 17:39:33.870707,27.6,42,1659
17772,6,2024-11-18 17:39:58,20.19,27,0
17773,5,2024-11-18 17:40:33.870724,27.7,42,1659
17774,6,2024-11-18 17:40:58,20.19,27,0
17775,5,2024-11-18 17:41:33.870833,27.72,42,1660
17776,6,2024-11-18 17:41:58,20.19,27,0
17777,5,2024-11-18 17:42:33.870735,27.82,42,1660
17778,6,2024-11-18 17:42:58,20.19,27,0
17779,5,2024-11-18 17:43:33.870667,27.88,42,1660
17780,6,2024-11-18 17:43:58,20.19,27,0
17781,5,2024-11-18 17:44:33.870892,27.88,42,1659
17782,6,2024-11-18 17:44:58,20.19,27,0
17783,5,2024-11-18 17:45:33.870707,27.94,41,1658
17784,6,2024-11-18 17:45:58,20.19,27,0
17785,5,2024-11-18 17:46:33.870758,27.94,41,1658
17786,6,2024-11-18 17:46:58,20.19,27,0
17787,5,2024-11-18 17:47:33.870687,27.94,41,1659
17788,6,2024-11-18 17:47:58,20.19,27,0
17789,5,2024-11-18 17:48:33.870781,27.95,41,1658
17790,6,2024-11-18 17:48:58,20.19,27,0
17791,5,2024-11-18 17:49:33.870697,27.94,41,1658
17792,6,2024-11-18 17:49:58,20.19,27,0
17793,5,2024-11-18 17:50:33.870628,27.94,41,1658
17794,6,2024-11-18 17:50:58,20.19,27,0
17795,5,2024-11-18 17:51:33.128937,27.84,41,1658
17796,6,2024-11-18 17:51:58,20.19,27,0
17797,5,2024-11-18 17:52:33.128992,27.82,41,1658
17798,6,2024-11-18 17:52:58,20.19,27,0
17799,5,2024-11-18 17:53:33.128896,27.76,41,1658
17800,6,2024-11-18 17:53:58,20.19,27,0
17801,5,2024-11-18 17:54:33.128804,27.88,41,1658
17802,6,2024-11-18 17:54:58,20.12,27,0
17803,5,2024-11-18 17:55:33.128789,27.8,41,0
17804,6,2024-11-18 17:55:58,20.12,27,0
17805,5,2024-11-18 17:56:33.128848,27.81,41,0
17806,6,2024-11-18 17:56:58,20.12,27,0
17807,5,2024-11-18 17:57:33.128746,27.84,41,0
17808,6,2024-11-18 17:57:58,20.12,27,0
17809,5,2024-11-18 17:58:33.128952,27.83,41,0
17810,6,2024-11-18 17:58:58,20.12,27,0
17811,5,2024-11-18 17:59:33.128787,27.83,41,0
17812,6,2024-11-18 17:59:58,20.12,27,0
17813,5,2024-11-18 18:00:33.128862,27.82,41,0
17814,6,2024-11-18 18:00:58,20.12,27,0
17815,5,2024-11-18 18:01:33.12895,27.75,41,0
17816,6,2024-11-18 18:01:58,20.12,27,0
17817,5,2024-11-18 18:02:33.128753,27.69,41,0
17818,6,2024-11-18 18:02:58,20.12,27,0
17819,5,2024-11-18 18:03:33.12882,27.73,41,0
17820,6,2024-11-18 18:03:58,20.12,27,0
17821,5,2024-11-18 18:04:33.128815,27.71,41,0
17822,6,2024-11-18 18:04:58,20.12,27,0
17823,5,2024-11-18 18:05:33.128904,27.69,41,0
17824,6,2024-11-18 18:05:58,20.12,27,0
17825,5,2024-11-18 18:06:33.128936,27.67,41,0
17826,6,2024-11-18 18:06:58,20.12,27,0
17827,5,2024-11-18 18:07:33.128849,27.67,41,0
17828,6,2024-11-18 18:07:58,20.12,27,0
17829,5,2024-11-18 18:08:33.130668,27.7,41,0
17830,6,2024-11-18 18:08:58,20.06,27,0
17831,5,2024-11-18 18:09:33.387104,27.69,40.8,0
17832,6,2024-11-18 18:09:58,20.06,27,0
17833,5,2024-11-18 18:10:33.387023,27.68,41,0
17834,6,2024-11-18 18:10:58,20.06,27,0
17835,5,2024-11-18 18:11:33.387047,27.6,41,1
17836,6,2024-11-18 18:11:58,20.06,27,0
17837,5,2024-11-18 18:12:33.386947,27.69,40.8,0
17838,6,2024-11-18 18:12:58,20.06,27,0
17839,5,2024-11-18 18:13:33.387094,27.65,40.2,0
17840,6,2024-11-18 18:13:58,20.06,27,0
17841,5,2024-11-18 18:14:33.387058,27.75,40.7,0
17842,6,2024-11-18 18:14:58,20.06,27,0
17843,5,2024-11-18 18:15:33.387103,27.73,41,0
17844,6,2024-11-18 18:15:58,20.06,27,0
17845,5,2024-11-18 18:16:33.387164,27.71,41,0
17846,6,2024-11-18 18:16:58,20.06,27,0
17847,5,2024-11-18 18:17:33.387078,27.69,40.8,0
17848,6,2024-11-18 18:17:58,20.06,27,0
17849,5,2024-11-18 18:18:33.387136,27.7,40.8,0
17850,6,2024-11-18 18:18:58,20.06,27,0
17851,5,2024-11-18 18:19:33.38703,27.7,40.2,0
17852,6,2024-11-18 18:19:58,20.06,27,0
17853,5,2024-11-18 18:20:33.387047,27.69,40.7,0
17854,6,2024-11-18 18:20:58,20,27,0
17855,5,2024-11-18 18:21:33.386943,27.69,40.8,0
17856,6,2024-11-18 18:21:58,20,27,0
17857,5,2024-11-18 18:22:33.387193,27.7,40.2,1
17858,6,2024-11-18 18:22:58,20,27,0
17859,5,2024-11-18 18:23:33.387089,27.67,40,1
17860,6,2024-11-18 18:23:58,20,27,0
17861,5,2024-11-18 18:24:33.386944,27.67,40.3,1
17862,6,2024-11-18 18:24:58,20,27,0
17863,5,2024-11-18 18:25:33.386985,27.69,40,1
17864,6,2024-11-18 18:25:58,20,27,0
17865,5,2024-11-18 18:26:33.387019,27.73,40,1
17866,6,2024-11-18 18:26:58,20,27,0
17867,5,2024-11-18 18:27:33.645186,27.75,40,1
17868,6,2024-11-18 18:27:58,20,27,0
17869,5,2024-11-18 18:28:33.645174,27.71,40,1
17870,6,2024-11-18 18:28:58,20,27,0
17871,5,2024-11-18 18:29:33.645293,27.66,40,1
17872,6,2024-11-18 18:29:58,20,27,0
17873,5,2024-11-18 18:30:33.645317,27.64,40,1
17874,6,2024-11-18 18:30:58,20,27,0
17875,5,2024-11-18 18:31:33.645184,27.62,40,1
17876,6,2024-11-18 18:31:58,20,27,0
17877,5,2024-11-18 18:32:33.645202,27.62,40,1
17878,6,2024-11-18 18:32:58,19.94,27,0
17879,5,2024-11-18 18:33:33.645266,27.62,40,1
17880,6,2024-11-18 18:33:58,19.94,27,0
17881,5,2024-11-18 18:34:33.64525,27.62,40,1
17882,6,2024-11-18 18:34:58,19.94,27,0
17883,5,2024-11-18 18:35:33.645136,27.62,40,1
17884,6,2024-11-18 18:35:58,19.94,27,0
17885,5,2024-11-18 18:36:33.645177,27.62,40,1
17886,6,2024-11-18 18:36:58,19.94,27,0
17887,5,2024-11-18 18:37:33.645135,27.62,40,1
17888,6,2024-11-18 18:37:58,19.94,27,0
17889,5,2024-11-18 18:38:33.64516,27.62,40,1
17890,6,2024-11-18 18:38:58,19.94,27,0
17891,5,2024-11-18 18:39:33.645265,27.62,40,1
17892,6,2024-11-18 18:39:58,19.94,27,0
17893,5,2024-11-18 18:40:33.645276,27.62,40,1
17894,6,2024-11-18 18:40:58,19.94,27,0
17895,5,2024-11-18 18:41:33.645201,27.6,40,1
17896,6,2024-11-18 18:41:58,19.94,27,0
17897,5,2024-11-18 18:42:33.645255,27.62,40,1
17898,6,2024-11-18 18:42:58,19.94,27,0
17899,5,2024-11-18 18:43:33.64522,27.73,40,0
17900,6,2024-11-18 18:43:58,19.94,27,0
17901,5,2024-11-18 18:44:33.645272,27.72,40,0
17902,6,2024-11-18 18:44:58,19.94,27,0
17903,5,2024-11-18 18:45:33.903423,27.68,40,0
17904,6,2024-11-18 18:45:58,19.94,27,0
17905,5,2024-11-18 18:46:33.903469,27.62,40,0
17906,6,2024-11-18 18:46:58,19.94,27,0
17907,5,2024-11-18 18:47:33.903526,27.61,40,0
17908,6,2024-11-18 18:47:58,19.94,27,0
17909,5,2024-11-18 18:48:33.90347,27.62,40,0
17910,6,2024-11-18 18:48:58,19.94,27,0
17911,5,2024-11-18 18:49:33.903333,27.62,40.2,0
17912,6,2024-11-18 18:49:58,19.88,27,6
17913,5,2024-11-18 18:50:33.903374,27.62,40.8,0
17914,6,2024-11-18 18:50:58,19.94,27,7
17915,5,2024-11-18 18:51:33.90341,27.62,40.8,0
17916,6,2024-11-18 18:51:58,19.88,27,8
17917,5,2024-11-18 18:52:33.903411,27.62,40.2,0
17918,6,2024-11-18 18:52:58,19.94,27,8
17919,5,2024-11-18 18:53:33.903446,27.6,40,0
17920,6,2024-11-18 18:53:58,19.94,27,8
17921,5,2024-11-18 18:54:33.90348,27.62,40,0
17922,6,2024-11-18 18:54:58,19.94,27,8
17923,5,2024-11-18 18:55:33.90342,27.62,40,0
17924,6,2024-11-18 18:55:58,19.94,27,8
17925,5,2024-11-18 18:56:33.903345,27.6,40.3,0
17926,6,2024-11-18 18:56:58,19.94,27,8
17927,5,2024-11-18 18:57:33.903505,27.62,40.3,0
17928,6,2024-11-18 18:57:58,19.94,27,8
17929,5,2024-11-18 18:58:33.903447,27.56,40.7,0
17930,6,2024-11-18 18:58:58,19.94,27,8
17931,5,2024-11-18 18:59:33.903361,27.56,40,0
17932,6,2024-11-18 18:59:58,19.94,27,8
17933,5,2024-11-18 19:00:33.903442,27.53,40.5,0
17934,6,2024-11-18 19:00:58,19.94,27,8
17935,5,2024-11-18 19:01:33.903445,27.56,40.3,0
17936,6,2024-11-18 19:01:58,19.94,27,8
17937,5,2024-11-18 19:02:33.903418,27.56,40.2,0
17938,6,2024-11-18 19:02:58,19.94,27,8
17939,5,2024-11-18 19:03:33.161463,27.54,40.3,0
17940,6,2024-11-18 19:03:58,19.94,27,8
17941,5,2024-11-18 19:04:33.161514,27.56,40,0
17942,6,2024-11-18 19:04:58,19.94,27,8
17943,5,2024-11-18 19:05:33.161508,27.56,40.2,0
17944,6,2024-11-18 19:05:58,19.94,27,8
17945,5,2024-11-18 19:06:33.161642,27.54,40.5,0
17946,6,2024-11-18 19:06:58,19.94,27,8
17947,5,2024-11-18 19:07:33.16162,27.55,40,0
17948,6,2024-11-18 19:07:58,19.94,27,8
17949,5,2024-11-18 19:08:33.161497,27.56,40,0
17950,6,2024-11-18 19:08:58,19.94,27,8
17951,3,2000-01-01 00:00:18,22.34,0,0
17952,3,2000-01-01 00:00:28,22.46,0,0
17953,3,2000-01-01 00:00:37,22.4,0,0
17954,5,2024-11-18 19:09:33.161473,27.59,40,0
17955,3,2000-01-01 00:00:47,22.32,0,0
17956,3,2000-01-01 00:00:56,22.27,0,0
17957,6,2024-11-18 19:09:58,19.94,27,8
17958,3,2000-01-01 00:01:06,22.21,0,0
17959,3,2000-01-01 00:01:15,22.14,0,0
17960,3,2000-01-01 00:01:25,22.07,0,0
17961,5,2024-11-18 19:10:33.161603,27.56,40,0
17962,3,2000-01-01 00:01:34,22,0,0
17963,3,2000-01-01 00:01:44,21.94,0,0
17964,3,2000-01-01 00:01:53,21.92,0,0
17965,6,2024-11-18 19:10:58,19.94,27,8
17966,3,2000-01-01 00:02:03,21.88,0,0
17967,3,2000-01-01 00:02:12,21.83,0,0
17968,3,2000-01-01 00:02:22,21.81,0,0
17969,5,2024-11-18 19:11:33.161601,27.56,40.7,0
17970,3,2000-01-01 00:02:31,21.76,0,0
17971,3,2000-01-01 00:02:41,21.75,0,0
17972,6,2024-11-18 19:11:58,19.94,27,0
17973,3,2000-01-01 00:02:50,21.75,0,0
17974,3,2000-01-01 00:03:00,21.69,0,0
17975,3,2000-01-01 00:03:09,21.69,0,0
17976,3,2000-01-01 00:03:19,21.63,0,0
17977,5,2024-11-18 19:12:33.161487,27.56,40.3,0
17978,3,2000-01-01 00:03:28,21.63,0,0
17979,3,2000-01-01 00:03:38,21.63,0,0
17980,6,2024-11-18 19:12:58,19.94,27,0
17981,3,2000-01-01 00:03:47,21.61,0,0
17982,3,2000-01-01 00:03:57,21.56,0,0
17983,3,2000-01-01 00:04:06,21.55,0,0
17984,5,2024-11-18 19:13:33.161653,27.56,40,0
17985,3,2000-01-01 00:04:16,21.51,0,0
17986,3,2000-01-01 00:04:25,21.5,0,0
17987,3,2000-01-01 00:04:35,21.5,0,0
17988,6,2024-11-18 19:13:58,19.94,27,0
17989,3,2000-01-01 00:04:44,21.49,0,0
17990,3,2000-01-01 00:04:53,21.45,0,0
17991,3,2000-01-01 00:05:03,21.44,0,0
17992,5,2024-11-18 19:14:33.161698,27.56,40,0
17993,3,2000-01-01 00:05:12,21.44,0,0
17994,3,2000-01-01 00:05:22,21.4,0,0
17995,6,2024-11-18 19:14:58,19.94,27,0
17996,3,2000-01-01 00:05:31,21.38,0,0
17997,3,2000-01-01 00:05:41,21.38,0,0
17998,3,2000-01-01 00:05:50,21.38,0,0
17999,3,2000-01-01 00:06:00,21.38,0,0
18000,5,2024-11-18 19:15:33.161552,27.56,40,0
18001,3,2000-01-01 00:06:09,21.38,0,0
18002,3,2000-01-01 00:06:19,21.38,0,0
18003,6,2024-11-18 19:15:58,19.94,27,0
18004,3,2000-01-01 00:06:28,21.38,0,0
18005,3,2000-01-01 00:06:38,21.38,0,0
18006,3,2000-01-01 00:06:47,21.35,0,0
18007,5,2024-11-18 19:16:33.161577,27.56,40,0
18008,3,2000-01-01 00:06:57,21.31,0,0
18009,3,2000-01-01 00:07:06,21.31,0,0
18010,3,2000-01-01 00:07:16,21.31,0,0
18011,6,2024-11-18 19:16:58,19.94,27,0
18012,3,2000-01-01 00:07:25,21.29,0,0
18013,3,2000-01-01 00:07:35,21.27,0,0
18014,3,2000-01-01 00:07:44,21.27,0,0
18015,5,2024-11-18 19:17:33.161633,27.59,40,0
18016,3,2000-01-01 00:07:54,21.25,0,0
18017,3,2000-01-01 00:08:03,21.25,0,0
18018,6,2024-11-18 19:17:58,19.94,27,0
18019,3,2000-01-01 00:08:13,21.25,0,0
18020,3,2000-01-01 00:08:22,21.25,0,0
18021,3,2000-01-01 00:08:32,21.25,0,0
18022,3,2000-01-01 00:08:41,21.25,0,0
18023,5,2024-11-18 19:18:33.161753,27.56,40,0
18024,3,2000-01-01 00:08:51,21.2,0,0
18025,3,2000-01-01 00:09:00,21.19,0,0
18026,6,2024-11-18 19:18:58,19.94,27,0
18027,3,2000-01-01 00:09:10,21.19,0,0
18028,3,2000-01-01 00:09:19,21.18,0,0
18029,3,2000-01-01 00:09:29,21.15,0,0
18030,5,2024-11-18 19:19:33.161495,27.57,40,0
18031,3,2000-01-01 00:09:38,21.13,0,0
18032,6,2024-11-18 19:19:58,19.94,27,0
18033,5,2024-11-18 19:20:33.161551,27.56,40.2,0
18034,6,2024-11-18 19:20:58,19.94,27,0
18035,5,2024-11-18 19:21:33.419769,27.56,40,0
18036,6,2024-11-18 19:21:58,19.94,27,0
18037,5,2024-11-18 19:22:33.419693,27.56,40,0
18038,6,2024-11-18 19:22:58,19.94,27,0
18039,3,2024-11-18 19:23:14,21.42,0,0
18040,5,2024-11-18 19:23:33.419699,27.56,40,0
18041,6,2024-11-18 19:23:58,19.94,27,0
18042,3,2024-11-18 19:24:19,21.69,0,0
18043,5,2024-11-18 19:24:33.419788,27.56,40,0
18044,6,2024-11-18 19:24:58,19.94,27,0
18045,5,2024-11-18 19:25:33.41977,27.53,40.8,0
18046,6,2024-11-18 19:25:58,19.94,27,0
18047,3,2024-11-18 20:26:20,23.65,0,0
18048,5,2024-11-18 19:26:33.419706,27.54,40.3,0
18049,6,2024-11-18 19:26:58,19.94,27,0
18050,3,2024-11-18 20:27:25,23.94,0,0
18051,5,2024-11-18 19:27:33.421578,27.56,40,0
18052,6,2024-11-18 19:27:58,19.88,27,0
18053,3,2024-11-18 20:28:30,22.71,0,0
18054,5,2024-11-18 19:28:33.419862,27.56,40.2,0
18055,6,2024-11-18 19:28:58,19.94,27,0
18056,5,2024-11-18 19:29:33.419679,27.56,40,0
18057,6,2024-11-18 19:29:58,19.88,27,0
18058,5,2024-11-18 19:30:33.419603,27.55,40,0
18059,6,2024-11-18 19:30:58,19.88,27,0
18060,5,2024-11-18 19:31:33.419808,27.56,40,0
18061,6,2024-11-18 19:31:58,19.88,27,0
18062,5,2024-11-18 19:32:33.41981,27.56,40,0
18063,6,2024-11-18 19:32:58,19.88,27,0
18064,5,2024-11-18 19:33:33.419644,27.56,40,0
18065,6,2024-11-18 19:33:58,19.88,27,0
18066,5,2024-11-18 19:34:33.419705,27.56,40,0
18067,6,2024-11-18 19:34:58,19.88,27,0
18068,5,2024-11-18 19:35:33.41974,27.56,40,0
18069,6,2024-11-18 19:35:58,19.88,27,0
18070,5,2024-11-18 19:36:33.419802,27.56,40,0
18071,6,2024-11-18 19:36:58,19.88,27,0
18072,5,2024-11-18 19:37:33.419775,27.56,40,0
18073,6,2024-11-18 19:37:58,19.88,27,0
18074,5,2024-11-18 19:38:33.678001,27.56,40,0
18075,6,2024-11-18 19:38:58,19.88,27,0
18076,5,2024-11-18 19:39:33.677975,27.56,40,0
18077,6,2024-11-18 19:39:58,19.88,27,0
18078,5,2024-11-18 19:40:33.677967,27.56,40,0
18079,6,2024-11-18 19:40:58,19.88,27,0
18080,5,2024-11-18 19:41:33.677969,27.53,40,0
18081,6,2024-11-18 19:41:58,19.88,27,0
18082,5,2024-11-18 19:42:33.67804,27.5,40,0
18083,6,2024-11-18 19:42:58,19.88,27,0
18084,5,2024-11-18 19:43:33.678035,27.47,40.2,0
18085,6,2024-11-18 19:43:58,19.88,27,0
18086,5,2024-11-18 19:44:33.678044,27.47,40.7,10
18087,6,2024-11-18 19:44:58,19.88,27,0
18088,5,2024-11-18 19:45:33.677968,27.44,40.8,0
18089,6,2024-11-18 19:45:58,19.88,27,0
18090,5,2024-11-18 19:46:33.677832,27.56,40.7,0
18091,6,2024-11-18 19:46:58,19.88,27,0
18092,5,2024-11-18 19:47:33.67788,27.52,40.3,0
18093,6,2024-11-18 19:47:58,19.88,27,0
18094,5,2024-11-18 19:48:33.677873,27.49,40,0
18095,6,2024-11-18 19:48:58,19.88,27,0
18096,5,2024-11-18 19:49:33.678051,27.5,40,0
18097,6,2024-11-18 19:49:58,19.88,27,0
18098,5,2024-11-18 19:50:33.677959,27.5,40,0
18099,6,2024-11-18 19:50:58,19.88,27,0
18100,5,2024-11-18 19:51:33.677849,27.54,40,0
18101,6,2024-11-18 19:51:58,19.88,27,0
18102,5,2024-11-18 19:52:33.677974,27.52,40.3,0
18103,6,2024-11-18 19:52:58,19.88,27,0
18104,5,2024-11-18 19:53:33.67796,27.5,40,0
18105,6,2024-11-18 19:53:58,19.88,27,0
18106,5,2024-11-18 19:54:33.677936,27.5,40,0
18107,6,2024-11-18 19:54:58,19.88,27,0
18108,5,2024-11-18 19:55:33.677891,27.5,40,0
18109,6,2024-11-18 19:55:58,19.88,27,0
18110,5,2024-11-18 19:56:33.936146,27.5,40,0
18111,6,2024-11-18 19:56:58,19.81,27,0
18112,5,2024-11-18 19:57:33.936074,27.5,40,0
18113,6,2024-11-18 19:57:58,19.88,27,0
18114,5,2024-11-18 19:58:33.936188,27.47,40,1
18115,6,2024-11-18 19:58:58,19.81,27,0
18116,5,2024-11-18 19:59:33.936106,27.46,40,0
18117,6,2024-11-18 19:59:58,19.81,27,0
18118,5,2024-11-18 20:00:33.936004,27.5,40,0
18119,6,2024-11-18 20:00:58,19.81,27,0
18120,5,2024-11-18 20:01:33.935979,27.53,39.8,0
18121,6,2024-11-18 20:01:58,19.81,27,0
18122,5,2024-11-18 20:02:33.936152,27.52,40,0
18123,6,2024-11-18 20:02:58,19.81,27,0
18124,5,2024-11-18 20:03:33.936242,27.53,40,0
18125,6,2024-11-18 20:03:58,19.81,27,0
18126,5,2024-11-18 20:04:33.935955,27.54,40,0
18127,6,2024-11-18 20:04:58,19.81,27,0
18128,5,2024-11-18 20:05:33.937901,27.59,40,3
18129,6,2024-11-18 20:05:58,19.81,27,0
18130,5,2024-11-18 20:06:33.936127,27.48,40,19
18131,6,2024-11-18 20:06:58,19.81,27,0
18132,5,2024-11-18 20:07:33.936163,27.47,40,18
18133,6,2024-11-18 20:07:58,19.81,27,0
18134,5,2024-11-18 20:08:33.936241,27.44,40,18
18135,6,2024-11-18 20:08:58,19.81,27,0
18136,5,2024-11-18 20:09:33.936109,27.43,40.7,18
18137,6,2024-11-18 20:09:58,19.81,27,0
18138,5,2024-11-18 20:10:33.937869,27.36,41,18
18139,6,2024-11-18 20:10:58,19.81,27,0
18140,5,2024-11-18 20:11:33.936183,27.3,40.8,18
18141,6,2024-11-18 20:11:58,19.81,27,0
18142,5,2024-11-18 20:12:34.936098,27.36,40.3,18
18143,6,2024-11-18 20:12:58,19.81,27,0
18144,5,2024-11-18 20:13:34.936086,27.38,40.8,18
18145,6,2024-11-18 20:13:58,19.81,27,0
18146,5,2024-11-18 20:14:33.194317,27.48,40,18
18147,6,2024-11-18 20:14:58,19.81,27,0
18148,5,2024-11-18 20:15:33.194215,27.5,40.3,18
18149,6,2024-11-18 20:15:58,19.81,27,0
18150,5,2024-11-18 20:16:33.194247,27.55,40,18
18151,6,2024-11-18 20:16:58,19.81,27,0
18152,5,2024-11-18 20:17:33.194222,27.58,40,18
18153,6,2024-11-18 20:17:58,19.81,27,0
18154,5,2024-11-18 20:18:33.194249,27.56,40.8,18
18155,6,2024-11-18 20:18:58,19.81,27,0
18156,5,2024-11-18 20:19:33.194297,27.5,40.3,18
18157,6,2024-11-18 20:19:58,19.75,27,0
18158,5,2024-11-18 20:20:33.194179,27.5,40,18
18159,6,2024-11-18 20:20:58,19.81,27,0
18160,5,2024-11-18 20:21:33.194142,27.5,40,18
18161,6,2024-11-18 20:21:58,19.75,27,0
18162,5,2024-11-18 20:22:33.194335,27.52,40,18
18163,6,2024-11-18 20:22:58,19.81,27,0
18164,5,2024-11-18 20:23:33.194251,27.56,40,18
18165,6,2024-11-18 20:23:58,19.81,27,0
18166,5,2024-11-18 20:24:33.194284,27.56,40,18
18167,6,2024-11-18 20:24:58,19.75,27,0
18168,5,2024-11-18 20:25:33.194229,27.64,40,18
18169,6,2024-11-18 20:25:58,19.75,27,0
18170,5,2024-11-18 20:26:32.1942,27.69,40,18
18171,6,2024-11-18 20:26:58,19.75,27,0
18172,5,2024-11-18 20:27:33.194356,27.67,40,18
18173,6,2024-11-18 20:27:58,19.81,27,0
18174,5,2024-11-18 20:28:33.194245,27.67,40,18
18175,6,2024-11-18 20:28:58,19.75,27,0
18176,5,2024-11-18 20:29:33.194182,27.69,40,18
18177,6,2024-11-18 20:29:58,19.75,27,0
18178,5,2024-11-18 20:30:33.194292,27.71,40,18
18179,6,2024-11-18 20:30:58,19.75,27,0
18180,5,2024-11-18 20:31:33.19414,27.78,39.3,18
18181,6,2024-11-18 20:31:58,19.81,27,0
18182,5,2024-11-18 20:32:33.45283,27.81,38.8,18
18183,6,2024-11-18 20:32:58,19.75,27,0
18184,5,2024-11-18 20:33:33.45235,27.81,38.2,18
18185,6,2024-11-18 20:33:58,19.75,27,0
18186,5,2024-11-18 20:34:33.452443,27.81,38,18
18187,6,2024-11-18 20:34:58,19.75,27,0
18188,5,2024-11-18 20:35:33.452451,27.79,38.8,18
18189,6,2024-11-18 20:35:58,19.75,27,0
18190,5,2024-11-18 20:36:33.452474,27.76,39,18
18191,6,2024-11-18 20:36:58,19.75,27,0
18192,5,2024-11-18 20:37:33.452514,27.75,39,18
18193,6,2024-11-18 20:37:58,19.75,27,0
18194,5,2024-11-18 20:38:33.452364,27.75,39,18
18195,6,2024-11-18 20:38:58,19.81,27,0
18196,5,2024-11-18 20:39:33.452393,27.79,39,18
18197,6,2024-11-18 20:39:58,19.81,27,0
18198,5,2024-11-18 20:40:33.452626,27.81,39,18
18199,6,2024-11-18 20:40:58,19.81,27,0
18200,5,2024-11-18 20:41:33.452373,27.81,39,18
18201,6,2024-11-18 20:41:58,19.75,27,0
18202,5,2024-11-18 20:42:33.45245,27.75,38.3,18
18203,6,2024-11-18 20:42:58,19.81,27,0
18204,5,2024-11-18 20:43:33.452458,27.74,38,18
18205,6,2024-11-18 20:43:58,19.81,27,0
18206,5,2024-11-18 20:44:33.45249,27.73,38.3,18
18207,6,2024-11-18 20:44:58,19.81,27,0
18208,5,2024-11-18 20:45:33.452469,27.58,38.8,18
18209,6,2024-11-18 20:45:58,19.81,27,0
18210,5,2024-11-18 20:46:33.452471,27.55,38.8,6
18211,6,2024-11-18 20:46:58,19.81,27,0
18212,5,2024-11-18 20:47:33.452333,27.53,38.8,1
18213,6,2024-11-18 20:47:58,19.81,27,0
18214,5,2024-11-18 20:48:33.452497,27.43,39,1
18215,6,2024-11-18 20:48:58,19.81,27,0
18216,5,2024-11-18 20:49:33.452303,27.45,39,1
18217,6,2024-11-18 20:49:58,19.81,27,0
18218,5,2024-11-18 20:50:33.71077,27.49,38.8,1
18219,6,2024-11-18 20:50:58,19.81,27,0
18220,5,2024-11-18 20:51:34.710683,27.54,39,1
